CAUSA_M,DIASEMANA,MESOCU,ANOOCU,RHORA,REGION,PROVINCIA,LUGAROCU,SEXO,GRUPOEDAD,PARENTESCO,VIOMUJER1,VIOMUJER2,MEDIOEMP,CIRCUNST,TCONFLICTO,CALIHOMICIDIO,SEXOVICTIMARIO,EDADVICTIMARIO,GRUPOEDVIC
X85-Y09,1,11,2011,3,1,25,1,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,11,2011,8,10,32,1,1,5,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,11,2011,12,10,32,1,1,5,99,12,13,1,99,9,1,9,99,99
X85-Y09,1,11,2011,8,10,32,4,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,11,2011,6,10,32,9,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,11,2011,8,10,32,1,1,7,99,12,13,1,12,3,2,9,99,99
X85-Y09,1,11,2011,9,1,18,2,1,13,99,12,13,3,1,1,1,9,99,99
X85-Y09,2,11,2011,12,10,1,1,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,10,3,6,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,8,4,15,1,1,6,99,12,13,2,1,1,1,9,99,99
X85-Y09,2,11,2011,8,9,29,4,1,13,99,12,13,1,5,2,1,9,99,99
X85-Y09,3,11,2011,10,8,11,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,3,11,2011,10,10,1,1,1,5,99,12,13,1,99,9,1,9,99,99
X85-Y09,3,11,2011,9,10,32,2,1,10,99,12,13,2,1,1,1,9,99,99
X85-Y09,3,11,2011,5,1,25,1,1,13,99,12,13,3,1,1,1,9,99,99
X85-Y09,4,11,2011,11,1,25,7,1,5,99,12,13,1,14,3,2,9,99,99
X85-Y09,4,11,2011,9,10,32,3,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,4,11,2011,11,10,32,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,11,2011,7,7,22,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,11,2011,10,9,23,2,1,8,99,12,13,1,7,2,1,9,99,99
X85-Y09,5,11,2011,6,10,32,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,11,2011,12,3,6,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,11,2011,10,10,32,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,5,11,2011,1,10,32,1,1,10,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,11,2011,1,10,1,2,1,99,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,11,2011,1,1,25,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,6,11,2011,11,9,23,1,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,11,2011,2,10,32,1,1,7,99,12,13,1,12,3,2,9,99,99
X85-Y09,6,11,2011,11,9,23,1,1,9,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,11,2011,6,10,32,1,1,14,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,11,2011,6,3,14,2,1,14,99,12,13,2,5,2,1,9,99,99
X85-Y09,6,11,2011,3,10,32,1,1,99,99,12,13,1,6,2,2,9,99,99
X85-Y09,7,11,2011,12,9,23,3,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,11,2011,9,10,32,4,2,4,99,11,12,2,99,9,1,9,99,99
X85-Y09,7,11,2011,10,10,1,1,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,11,2011,11,9,29,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,11,2011,3,10,1,1,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,7,11,2011,12,10,32,1,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,7,11,2011,2,2,28,2,1,7,99,12,13,2,1,1,1,9,99,99
X85-Y09,7,11,2011,4,1,9,8,1,7,99,12,13,6,5,2,1,9,99,99
X85-Y09,7,11,2011,2,10,32,1,1,9,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,11,2011,11,2,28,5,2,11,11,11,12,1,2,1,1,2,99,99
X85-Y09,1,11,2011,1,1,25,3,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,11,2011,2,10,32,2,1,5,99,12,13,1,6,2,2,9,99,99
X85-Y09,1,11,2011,1,3,14,1,1,6,99,12,13,2,99,9,1,9,99,99
X85-Y09,1,11,2011,1,2,13,3,1,8,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,9,6,4,2,1,5,99,12,13,1,10,1,2,9,99,99
X85-Y09,2,11,2011,10,10,1,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,8,1,25,1,1,9,99,12,13,3,2,1,1,9,99,99
X85-Y09,2,11,2011,11,10,32,1,1,10,99,12,13,1,99,9,1,9,99,99
X85-Y09,2,11,2011,5,10,32,3,1,12,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,5,5,2,2,1,14,99,12,13,3,5,2,1,9,99,99
X85-Y09,3,11,2011,10,10,32,1,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,3,11,2011,8,5,21,1,1,5,99,12,13,1,6,2,2,9,99,99
X85-Y09,4,11,2011,2,7,22,3,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,11,2011,1,10,32,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,11,2011,8,2,13,4,1,7,99,12,13,6,99,9,1,9,99,99
X85-Y09,4,11,2011,2,7,7,1,1,10,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,11,2011,10,10,32,4,1,99,99,12,13,1,12,3,2,1,99,99
X85-Y09,5,11,2011,11,10,32,2,2,4,1,1,1,2,1,1,1,1,99,99
X85-Y09,5,11,2011,11,10,32,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,11,2011,12,9,29,1,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,5,11,2011,12,10,32,1,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,5,11,2011,10,1,25,2,2,8,11,11,12,6,5,2,1,1,99,99
X85-Y09,5,11,2011,6,10,32,1,1,8,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,11,2011,2,6,16,1,1,8,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,11,2011,6,1,9,7,1,10,99,12,13,2,2,1,1,9,99,99
X85-Y09,5,11,2011,8,1,18,4,1,10,99,12,13,1,6,2,2,9,99,99
X85-Y09,5,11,2011,9,6,3,1,1,10,99,12,13,1,2,1,1,9,99,99
X85-Y09,5,11,2011,11,10,32,1,1,11,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,11,2011,11,10,1,2,1,6,99,12,13,2,99,9,1,9,99,99
X85-Y09,6,11,2011,11,10,32,2,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,11,2011,6,10,32,3,1,6,99,12,13,1,10,1,2,9,99,99
X85-Y09,6,11,2011,8,10,32,1,1,10,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,11,2011,1,10,32,2,2,3,3,3,3,2,1,1,1,1,99,99
X85-Y09,7,11,2011,1,2,24,1,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,11,2011,1,10,32,1,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,11,2011,6,10,32,2,1,4,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,11,2011,1,3,6,3,1,5,99,12,13,2,1,1,1,9,99,99
X85-Y09,7,11,2011,2,10,32,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,11,2011,1,10,32,2,2,6,2,1,1,2,1,1,1,1,99,99
X85-Y09,7,11,2011,5,10,32,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,11,2011,1,10,32,3,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,11,2011,12,2,13,1,1,7,99,12,13,1,6,2,2,9,99,99
X85-Y09,7,11,2011,1,10,1,2,1,8,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,11,2011,5,10,32,1,1,8,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,11,2011,6,10,32,1,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,11,2011,11,2,24,1,1,12,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,11,2011,10,6,10,5,1,99,99,12,13,3,99,9,1,9,99,99
X85-Y09,1,11,2011,10,10,32,2,1,4,99,12,13,1,5,2,1,9,99,99
X85-Y09,1,11,2011,11,1,25,2,1,5,99,12,13,1,99,9,1,9,99,99
X85-Y09,1,11,2011,8,10,32,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,11,2011,12,10,1,3,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,11,2011,2,3,20,9,1,10,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,11,2011,2,5,31,2,1,14,99,12,13,2,5,2,1,9,99,99
X85-Y09,2,11,2011,7,10,32,4,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,2,1,25,1,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,11,2011,12,8,11,3,1,7,99,12,13,1,7,2,1,9,99,99
X85-Y09,2,11,2011,6,10,32,1,1,99,99,12,13,1,99,9,1,9,99,99
X85-Y09,2,11,2011,6,10,32,1,1,99,99,12,13,1,99,9,1,9,99,99
X85-Y09,3,11,2011,5,10,32,4,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,3,11,2011,11,8,12,2,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,3,11,2011,3,10,32,3,1,5,99,12,13,1,99,9,1,9,99,99
X85-Y09,3,11,2011,6,10,32,4,1,8,99,12,13,2,99,9,1,9,99,99
X85-Y09,3,11,2011,6,2,13,1,1,9,99,12,13,1,12,3,2,9,99,99
X85-Y09,3,11,2011,2,1,18,3,1,11,99,12,13,6,5,2,1,9,99,99
X85-Y09,4,12,2011,12,10,32,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,12,2011,12,10,32,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,4,12,2011,12,10,1,3,1,7,99,12,13,2,6,2,2,9,99,99
X85-Y09,4,12,2011,1,10,32,3,1,7,99,12,13,1,5,2,1,9,99,99
X85-Y09,4,12,2011,1,10,32,3,1,8,99,12,13,1,5,2,1,9,99,99
X85-Y09,4,12,2011,7,2,13,1,1,11,99,12,13,1,5,2,1,9,99,99
X85-Y09,5,12,2011,8,10,32,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,12,2011,3,2,28,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,12,2011,10,6,3,4,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,5,12,2011,3,2,28,1,1,10,99,12,13,2,2,1,1,9,99,99
X85-Y09,5,12,2011,12,1,25,1,1,14,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,12,2011,1,5,21,1,1,4,99,12,13,1,1,1,1,9,99,99
X85-Y09,6,12,2011,12,10,1,1,1,4,99,12,13,1,6,2,2,9,99,99
X85-Y09,6,12,2011,11,7,7,2,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,1,10,1,1,1,8,99,12,13,1,7,2,1,9,99,99
X85-Y09,6,12,2011,8,8,11,4,1,9,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,12,2011,5,9,23,1,1,12,99,12,13,1,99,9,1,9,99,99
X85-Y09,6,12,2011,8,1,25,2,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,2,5,21,2,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,2,10,32,1,1,4,99,12,13,1,1,1,1,9,99,99
X85-Y09,7,12,2011,7,1,25,1,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,1,10,32,2,2,4,3,11,12,1,10,1,2,1,99,99
X85-Y09,7,12,2011,11,1,25,1,1,4,99,12,13,2,1,1,1,9,99,99
X85-Y09,7,12,2011,8,10,1,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,2,10,1,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,12,10,32,2,1,6,99,12,13,1,1,1,1,9,99,99
X85-Y09,7,12,2011,2,10,32,1,1,6,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,1,5,31,3,1,6,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,9,9,29,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,8,2,24,4,1,8,99,12,13,2,99,9,1,9,99,99
X85-Y09,7,12,2011,2,10,32,1,1,9,99,12,13,2,1,1,1,9,99,99
X85-Y09,7,12,2011,1,10,1,1,1,12,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,12,2011,2,1,9,3,1,13,99,12,13,2,5,2,1,9,99,99
X85-Y09,7,12,2011,11,5,21,3,1,99,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,2,3,14,1,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,12,2011,1,10,32,1,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,1,12,2011,12,10,32,1,2,6,2,1,1,2,1,1,1,1,99,99
X85-Y09,1,12,2011,5,10,32,2,1,6,99,12,13,6,7,2,1,1,99,99
X85-Y09,1,12,2011,4,10,32,1,1,7,99,12,13,2,99,9,1,9,99,99
X85-Y09,1,12,2011,1,5,2,1,1,8,99,12,13,3,2,1,1,9,99,99
X85-Y09,1,12,2011,4,10,1,2,1,11,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,10,3,6,3,1,13,99,12,13,2,99,9,1,9,99,99
X85-Y09,1,12,2011,1,10,1,3,1,99,99,12,13,1,99,9,1,9,99,99
X85-Y09,2,12,2011,7,10,32,2,1,4,99,12,13,1,10,1,2,9,99,99
X85-Y09,2,12,2011,1,10,32,1,1,5,99,12,13,1,6,2,2,9,99,99
X85-Y09,2,12,2011,1,9,29,2,1,6,99,12,13,1,6,2,2,9,99,99
X85-Y09,2,12,2011,9,10,1,1,1,7,99,12,13,1,12,3,2,9,99,99
X85-Y09,2,12,2011,1,10,32,1,1,12,99,12,13,2,5,2,1,9,99,99
X85-Y09,3,12,2011,6,1,25,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,3,12,2011,9,1,25,3,1,9,99,12,13,1,5,2,1,9,99,99
X85-Y09,3,12,2011,6,10,32,3,1,13,99,12,13,1,5,2,1,9,99,99
X85-Y09,4,12,2011,7,10,32,1,1,5,99,12,13,1,7,2,1,9,99,99
X85-Y09,4,12,2011,8,10,32,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,12,2011,1,10,32,3,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,12,2011,8,7,22,2,2,6,2,1,1,2,1,1,1,1,99,99
X85-Y09,4,12,2011,9,10,32,2,1,7,99,12,13,1,99,9,1,9,99,99
X85-Y09,4,12,2011,9,10,1,1,1,7,99,12,13,1,5,2,1,9,99,99
X85-Y09,4,12,2011,1,10,32,3,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,12,2011,7,10,32,1,1,5,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,12,2011,10,10,32,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,12,2011,1,5,17,2,1,8,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,12,2011,11,10,32,1,1,10,99,12,13,1,5,2,1,9,99,99
X85-Y09,5,12,2011,12,10,32,1,1,12,99,12,13,3,2,1,1,9,99,99
X85-Y09,5,12,2011,2,10,32,3,1,99,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,12,1,9,9,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,8,10,32,1,1,5,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,10,10,32,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,6,12,2011,8,10,32,2,1,6,99,12,13,1,1,1,1,9,99,99
X85-Y09,6,12,2011,8,10,1,2,1,7,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,12,2011,10,10,32,1,1,7,99,12,13,1,12,3,2,9,99,99
X85-Y09,6,12,2011,8,1,25,4,1,7,99,12,13,2,99,9,1,9,99,99
X85-Y09,6,12,2011,1,10,32,1,1,7,99,12,13,1,99,9,1,9,99,99
X85-Y09,6,12,2011,1,3,14,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,4,1,18,2,2,8,1,1,1,3,1,1,1,1,99,99
X85-Y09,6,12,2011,8,5,2,1,1,8,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,11,1,25,1,1,9,99,12,13,3,2,1,1,9,99,99
X85-Y09,6,12,2011,11,4,5,3,1,12,99,12,13,3,2,1,1,9,99,99
X85-Y09,6,12,2011,2,3,6,2,2,14,99,11,12,6,5,2,1,1,99,99
X85-Y09,7,12,2011,3,3,20,1,1,5,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,2,9,23,3,1,5,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,12,10,32,1,1,5,99,12,13,1,6,2,2,9,99,99
X85-Y09,7,12,2011,3,1,25,1,1,6,99,12,13,1,1,1,1,9,99,99
X85-Y09,7,12,2011,1,10,32,1,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,12,9,29,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,9,8,12,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,2,10,32,1,1,9,99,12,13,2,99,9,1,9,99,99
X85-Y09,7,12,2011,10,7,22,1,1,10,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,12,10,32,2,1,12,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,2,10,1,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,1,12,2011,6,2,13,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,2,12,2011,10,1,25,5,2,6,2,1,1,7,1,1,1,1,99,99
X85-Y09,2,12,2011,8,1,25,1,1,6,99,12,13,2,2,1,1,9,99,99
X85-Y09,2,12,2011,8,2,13,4,1,9,99,12,13,3,5,2,1,9,99,99
X85-Y09,2,12,2011,2,1,25,2,1,11,99,12,13,3,99,9,1,9,99,99
X85-Y09,3,12,2011,7,6,3,4,1,6,99,12,13,99,6,2,2,9,99,99
X85-Y09,3,12,2011,4,8,8,5,1,7,99,12,13,1,99,9,1,9,99,99
X85-Y09,3,12,2011,8,10,1,1,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,3,12,2011,9,10,32,4,1,8,99,12,13,1,2,1,1,9,99,99
X85-Y09,3,12,2011,10,8,11,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,3,12,2011,3,10,32,1,1,11,99,12,13,1,99,9,1,9,99,99
X85-Y09,5,12,2011,5,1,25,2,2,9,99,11,12,2,5,2,1,1,99,99
X85-Y09,5,12,2011,12,10,32,2,2,9,2,1,1,2,1,1,1,1,99,99
X85-Y09,5,12,2011,5,10,32,1,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,5,12,2011,5,10,32,1,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,6,12,2011,3,9,29,3,1,5,99,12,13,1,12,3,2,1,99,99
X85-Y09,6,12,2011,12,8,11,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,6,12,2011,12,10,32,1,1,5,99,12,13,2,99,9,1,9,99,99
X85-Y09,6,12,2011,11,10,32,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,6,12,2011,2,10,1,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,6,12,2011,1,8,11,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,6,12,2011,12,6,4,1,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,3,2,13,3,1,11,99,12,13,6,5,2,1,9,99,99
X85-Y09,6,12,2011,3,2,28,4,1,14,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,12,2011,1,10,1,3,1,5,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,11,10,1,1,1,5,99,12,13,1,5,2,1,9,99,99
X85-Y09,7,12,2011,11,10,32,1,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,7,12,2011,3,6,3,2,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,11,10,32,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,8,10,32,1,1,7,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,12,5,17,1,1,8,99,12,13,2,99,9,1,9,99,99
X85-Y09,7,12,2011,12,10,32,3,1,8,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,12,3,6,2,1,10,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,10,10,1,1,1,10,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,2,10,32,1,1,12,99,12,13,1,5,2,1,9,99,99
X85-Y09,1,12,2011,1,8,12,3,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,12,2011,2,8,11,3,1,5,99,12,13,1,6,2,2,9,99,99
X85-Y09,1,12,2011,12,8,8,1,1,5,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,2,1,25,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,1,12,2011,5,8,11,1,1,9,99,12,13,3,99,9,1,9,99,99
X85-Y09,1,12,2011,3,1,18,1,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,1,12,2011,3,1,18,1,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,2,12,2011,1,3,20,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,2,12,2011,12,1,25,4,1,10,99,12,13,3,99,9,1,9,99,99
X85-Y09,2,12,2011,11,1,25,1,1,10,99,12,13,1,2,1,1,9,99,99
X85-Y09,2,12,2011,11,5,21,1,1,11,99,12,13,1,5,2,1,9,99,99
X85-Y09,2,12,2011,2,10,32,1,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,3,12,2011,12,2,13,1,1,5,99,12,13,1,5,2,1,9,99,99
X85-Y09,3,12,2011,6,10,1,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,3,12,2011,2,3,14,1,1,6,99,12,13,1,12,3,2,9,99,99
X85-Y09,3,12,2011,11,6,4,4,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,3,12,2011,12,1,9,1,1,99,99,12,13,1,12,3,2,9,99,99
X85-Y09,4,12,2011,1,10,1,1,1,4,99,12,13,1,7,2,1,9,99,99
X85-Y09,4,12,2011,11,10,1,1,1,4,99,12,13,1,99,9,1,9,99,99
X85-Y09,4,12,2011,11,10,32,1,1,5,99,12,13,2,2,1,1,9,99,99
X85-Y09,4,12,2011,2,10,1,1,1,9,99,12,13,1,2,1,1,9,99,99
X85-Y09,5,12,2011,6,8,11,2,2,9,2,1,1,2,1,1,1,1,99,99
X85-Y09,5,12,2011,2,7,7,1,1,13,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,12,2011,2,10,32,1,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,10,1,25,1,1,4,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,6,10,32,1,1,5,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,12,2011,12,2,24,1,1,5,99,12,13,1,99,9,1,9,99,99
X85-Y09,6,12,2011,9,8,11,1,1,6,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,2,10,1,1,1,6,99,12,13,1,5,2,1,9,99,99
X85-Y09,6,12,2011,12,2,13,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,1,1,25,3,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,9,8,11,1,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,5,8,12,6,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,6,12,2011,7,9,23,1,1,8,99,12,13,2,99,9,1,9,99,99
X85-Y09,6,12,2011,5,9,23,2,2,8,1,1,1,8,1,1,1,1,99,99
X85-Y09,6,12,2011,1,10,32,1,1,8,99,12,13,3,2,1,1,9,99,99
X85-Y09,6,12,2011,6,3,6,1,1,10,99,12,13,1,1,1,1,9,99,99
X85-Y09,6,12,2011,12,4,15,2,1,11,99,12,13,1,2,1,1,9,99,99
X85-Y09,6,12,2011,2,10,1,3,1,14,99,12,13,3,5,2,1,9,99,99
X85-Y09,7,12,2011,1,3,20,1,1,4,99,12,13,1,99,9,1,9,99,99
X85-Y09,7,12,2011,3,10,1,1,1,4,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,2,10,1,1,1,5,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,4,10,1,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,11,5,21,1,1,5,99,12,13,1,12,3,2,9,99,99
X85-Y09,7,12,2011,2,10,1,1,1,5,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,3,10,1,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,12,2,24,2,2,6,1,1,1,6,1,1,1,1,99,99
X85-Y09,7,12,2011,2,5,21,1,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,3,3,6,3,1,6,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,8,5,2,1,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,1,3,14,1,1,7,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,1,8,12,2,2,7,1,1,1,3,1,1,1,1,99,99
X85-Y09,7,12,2011,2,5,17,1,1,7,99,12,13,1,2,1,1,9,99,99
X85-Y09,7,12,2011,2,5,17,1,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,2,10,32,1,1,8,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,11,4,15,1,1,8,99,12,13,3,2,1,1,9,99,99
X85-Y09,7,12,2011,4,3,6,1,1,12,99,12,13,2,2,1,1,9,99,99
X85-Y09,7,12,2011,4,10,32,2,1,14,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,12,2011,7,8,8,2,2,4,1,1,1,1,1,1,1,1,99,99
X85-Y09,1,12,2011,1,10,32,1,1,4,99,12,13,1,2,1,1, , ,99
X85-Y09,1,12,2011,5,10,32,1,2,4,99,11,12,1,99,9,1,9,99,99
X85-Y09,1,12,2011,2,10,1,1,1,5,99,12,13,2,2,1,1, , ,99
X85-Y09,1,12,2011,3,8,11,2,2,5,1,1,1,2,1,1,1,1,99,99
X85-Y09,1,12,2011,1,2,13,1,1,5,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,1,7,22,1,1,6,99,12,13,1,99,9,1,9,99,99
X85-Y09,1,12,2011,11,10,32,1,1,9,99,12,13,2,2,1,1,9,99,99
X85-Y09,1,12,2011,7,8,8,2,1,9,99,12,13,1,1,1,1,9,99,99
X85-Y09,1,12,2011,1,10,32,1,1,9,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,11,10,32,3,1,11,99,12,13,1,2,1,1,9,99,99
X85-Y09,1,12,2011,4,10,32,1,1,13,99,12,13,1,2,1,1,9,99,99
